cregion,cdistrict,pregion,pdistrict,creason,cneed,yr2016,yr2017,yr2018,yr2019,monthname,monthnum,weeknum,monthend,tpeople,yrweeknum,yr
Bay,Baidoa,Bakool,Waajid,Drought related,Food,0,0,11,0,Dec,12,49,31/12/2018,11,201849,2018
Bay,Baidoa,Bakool,Xudur,Conflict/Insecurity,Other,0,0,100,0,Dec,12,49,31/12/2018,100,201849,2018
Bay,Baidoa,Bakool,Xudur,Conflict/Insecurity,Livelihood Support,0,0,6,0,Dec,12,50,31/12/2018,6,201850,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Food,0,0,5,0,Dec,12,48,31/12/2018,5,201848,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Other,0,0,9,0,Dec,12,48,31/12/2018,9,201848,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Livelihood Support,0,0,9,0,Dec,12,48,31/12/2018,9,201848,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Food,0,0,21,0,Dec,12,48,31/12/2018,21,201848,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Food,0,0,4,0,Dec,12,49,31/12/2018,4,201849,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Other,0,0,8,0,Dec,12,49,31/12/2018,8,201849,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Livelihood Support,0,0,7,0,Dec,12,49,31/12/2018,7,201849,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Food,0,0,10,0,Dec,12,49,31/12/2018,10,201849,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Livelihood Support,0,0,11,0,Dec,12,49,31/12/2018,11,201849,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Food,0,0,29,0,Dec,12,49,31/12/2018,29,201849,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Shelter,0,0,10,0,Dec,12,49,31/12/2018,10,201849,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Livelihood Support,0,0,16,0,Dec,12,49,31/12/2018,16,201849,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Food,0,0,25,0,Dec,12,49,31/12/2018,25,201849,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Livelihood Support,0,0,23,0,Dec,12,49,31/12/2018,23,201849,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Food,0,0,5,0,Dec,12,49,31/12/2018,5,201849,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Food,0,0,12,0,Dec,12,50,31/12/2018,12,201850,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Food,0,0,5,0,Dec,12,50,31/12/2018,5,201850,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Shelter,0,0,100,0,Dec,12,50,31/12/2018,100,201850,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Food,0,0,25,0,Dec,12,50,31/12/2018,25,201850,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Food,0,0,6,0,Dec,12,51,31/12/2018,6,201851,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Food,0,0,15,0,Dec,12,51,31/12/2018,15,201851,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Other,0,0,3,0,Dec,12,51,31/12/2018,3,201851,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Food,0,0,6,0,Dec,12,51,31/12/2018,6,201851,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Livelihood Support,0,0,8,0,Dec,12,51,31/12/2018,8,201851,2018
Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,Food,0,0,6,0,Dec,12,53,31/12/2018,6,201853,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Food,0,0,38,0,Dec,12,48,31/12/2018,38,201848,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Livelihood Support,0,0,9,0,Dec,12,48,31/12/2018,9,201848,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Food,0,0,66,0,Dec,12,48,31/12/2018,66,201848,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Other,0,0,6,0,Dec,12,48,31/12/2018,6,201848,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Livelihood Support,0,0,6,0,Dec,12,48,31/12/2018,6,201848,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Food,0,0,14,0,Dec,12,49,31/12/2018,14,201849,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Other,0,0,9,0,Dec,12,49,31/12/2018,9,201849,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Livelihood Support,0,0,8,0,Dec,12,49,31/12/2018,8,201849,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Livelihood Support,0,0,7,0,Dec,12,49,31/12/2018,7,201849,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Food,0,0,5,0,Dec,12,49,31/12/2018,5,201849,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Livelihood Support,0,0,8,0,Dec,12,49,31/12/2018,8,201849,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Food,0,0,17,0,Dec,12,49,31/12/2018,17,201849,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Livelihood Support,0,0,16,0,Dec,12,49,31/12/2018,16,201849,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Food,0,0,38,0,Dec,12,49,31/12/2018,38,201849,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Livelihood Support,0,0,8,0,Dec,12,49,31/12/2018,8,201849,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Food,0,0,12,0,Dec,12,49,31/12/2018,12,201849,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Other,0,0,8,0,Dec,12,50,31/12/2018,8,201850,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Food,0,0,11,0,Dec,12,50,31/12/2018,11,201850,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Shelter,0,0,105,0,Dec,12,50,31/12/2018,105,201850,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Food,0,0,6,0,Dec,12,50,31/12/2018,6,201850,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Livelihood Support,0,0,7,0,Dec,12,50,31/12/2018,7,201850,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Food,0,0,31,0,Dec,12,50,31/12/2018,31,201850,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Food,0,0,3,0,Dec,12,51,31/12/2018,3,201851,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Livelihood Support,0,0,9,0,Dec,12,51,31/12/2018,9,201851,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Food,0,0,40,0,Dec,12,51,31/12/2018,40,201851,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Other,0,0,5,0,Dec,12,51,31/12/2018,5,201851,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Livelihood Support,0,0,7,0,Dec,12,51,31/12/2018,7,201851,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Livelihood Support,0,0,7,0,Dec,12,51,31/12/2018,7,201851,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Food,0,0,8,0,Dec,12,51,31/12/2018,8,201851,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Livelihood Support,0,0,9,0,Dec,12,52,31/12/2018,9,201852,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Livelihood Support,0,0,9,0,Dec,12,52,31/12/2018,9,201852,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Food,0,0,4,0,Dec,12,52,31/12/2018,4,201852,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Livelihood Support,0,0,18,0,Dec,12,52,31/12/2018,18,201852,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Food,0,0,16,0,Dec,12,52,31/12/2018,16,201852,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Livelihood Support,0,0,8,0,Dec,12,52,31/12/2018,8,201852,2018
Bay,Baidoa,Bay,Baidoa,Drought related,Food,0,0,12,0,Dec,12,53,31/12/2018,12,201853,2018
Bay,Baidoa,Bay,Buur Hakaba,Conflict/Insecurity,Food,0,0,5,0,Dec,12,49,31/12/2018,5,201849,2018
Bay,Baidoa,Bay,Buur Hakaba,Conflict/Insecurity,Food,0,0,13,0,Dec,12,51,31/12/2018,13,201851,2018
Bay,Baidoa,Bay,Buur Hakaba,Drought related,Food,0,0,4,0,Dec,12,48,31/12/2018,4,201848,2018
Bay,Baidoa,Bay,Buur Hakaba,Drought related,Livelihood Support,0,0,7,0,Dec,12,49,31/12/2018,7,201849,2018
Bay,Baidoa,Bay,Buur Hakaba,Drought related,Livelihood Support,0,0,8,0,Dec,12,49,31/12/2018,8,201849,2018
Bay,Baidoa,Bay,Buur Hakaba,Drought related,Livelihood Support,0,0,124,0,Dec,12,49,31/12/2018,124,201849,2018
Bay,Baidoa,Bay,Buur Hakaba,Drought related,Livelihood Support,0,0,8,0,Dec,12,51,31/12/2018,8,201851,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Food,0,0,22,0,Dec,12,49,31/12/2018,22,201849,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Food,0,0,5,0,Dec,12,49,31/12/2018,5,201849,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Food,0,0,13,0,Dec,12,49,31/12/2018,13,201849,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Food,0,0,30,0,Dec,12,49,31/12/2018,30,201849,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Health,0,0,9,0,Dec,12,49,31/12/2018,9,201849,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Livelihood Support,0,0,21,0,Dec,12,49,31/12/2018,21,201849,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Food,0,0,29,0,Dec,12,49,31/12/2018,29,201849,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Other,0,0,107,0,Dec,12,49,31/12/2018,107,201849,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Food,0,0,6,0,Dec,12,49,31/12/2018,6,201849,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Food,0,0,13,0,Dec,12,50,31/12/2018,13,201850,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Food,0,0,4,0,Dec,12,50,31/12/2018,4,201850,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Food,0,0,7,0,Dec,12,51,31/12/2018,7,201851,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Food,0,0,15,0,Dec,12,51,31/12/2018,15,201851,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Food,0,0,6,0,Dec,12,51,31/12/2018,6,201851,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Other,0,0,7,0,Dec,12,51,31/12/2018,7,201851,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Food,0,0,20,0,Dec,12,51,31/12/2018,20,201851,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Other,0,0,5,0,Dec,12,51,31/12/2018,5,201851,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Food,0,0,4,0,Dec,12,52,31/12/2018,4,201852,2018
Bay,Baidoa,Bay,Diinsoor,Conflict/Insecurity,Food,0,0,5,0,Dec,12,53,31/12/2018,5,201853,2018
Bay,Baidoa,Bay,Diinsoor,Drought related,Food,0,0,28,0,Dec,12,48,31/12/2018,28,201848,2018
Bay,Baidoa,Bay,Diinsoor,Drought related,Food,0,0,10,0,Dec,12,49,31/12/2018,10,201849,2018
Bay,Baidoa,Bay,Diinsoor,Drought related,Food,0,0,7,0,Dec,12,50,31/12/2018,7,201850,2018
Bay,Baidoa,Bay,Diinsoor,Drought related,Health,0,0,7,0,Dec,12,50,31/12/2018,7,201850,2018
Bay,Baidoa,Bay,Diinsoor,Drought related,Shelter,0,0,10,0,Dec,12,50,31/12/2018,10,201850,2018
Bay,Baidoa,Bay,Diinsoor,Drought related,Livelihood Support,0,0,18,0,Dec,12,50,31/12/2018,18,201850,2018
Bay,Baidoa,Bay,Diinsoor,Drought related,Food,0,0,5,0,Dec,12,51,31/12/2018,5,201851,2018
Bay,Baidoa,Bay,Diinsoor,Drought related,Food,0,0,6,0,Dec,12,51,31/12/2018,6,201851,2018
Bay,Baidoa,Bay,Diinsoor,Drought related,Food,0,0,10,0,Dec,12,51,31/12/2018,10,201851,2018
Bay,Baidoa,Bay,Diinsoor,Drought related,Livelihood Support,0,0,10,0,Dec,12,51,31/12/2018,10,201851,2018
Bay,Baidoa,Bay,Diinsoor,Drought related,Food,0,0,14,0,Dec,12,51,31/12/2018,14,201851,2018
Bay,Baidoa,Bay,Diinsoor,Drought related,Health,0,0,6,0,Dec,12,51,31/12/2018,6,201851,2018
Bay,Baidoa,Bay,Diinsoor,Drought related,Food,0,0,12,0,Dec,12,51,31/12/2018,12,201851,2018
Bay,Baidoa,Bay,Diinsoor,Drought related,Food,0,0,4,0,Dec,12,51,31/12/2018,4,201851,2018
Bay,Baidoa,Bay,Qansax Dheere,Conflict/Insecurity,Food,0,0,4,0,Dec,12,48,31/12/2018,4,201848,2018
Bay,Baidoa,Bay,Qansax Dheere,Conflict/Insecurity,Food,0,0,10,0,Dec,12,49,31/12/2018,10,201849,2018
Bay,Baidoa,Bay,Qansax Dheere,Conflict/Insecurity,Food,0,0,11,0,Dec,12,49,31/12/2018,11,201849,2018
Bay,Baidoa,Bay,Qansax Dheere,Conflict/Insecurity,Food,0,0,12,0,Dec,12,49,31/12/2018,12,201849,2018
Bay,Baidoa,Bay,Qansax Dheere,Conflict/Insecurity,Food,0,0,5,0,Dec,12,51,31/12/2018,5,201851,2018
Bay,Baidoa,Bay,Qansax Dheere,Conflict/Insecurity,Livelihood Support,0,0,7,0,Dec,12,51,31/12/2018,7,201851,2018
Bay,Baidoa,Bay,Qansax Dheere,Conflict/Insecurity,Livelihood Support,0,0,9,0,Dec,12,52,31/12/2018,9,201852,2018
Bay,Baidoa,Bay,Qansax Dheere,Drought related,Food,0,0,15,0,Dec,12,48,31/12/2018,15,201848,2018
Bay,Baidoa,Bay,Qansax Dheere,Drought related,Food,0,0,15,0,Dec,12,48,31/12/2018,15,201848,2018
Bay,Baidoa,Bay,Qansax Dheere,Drought related,Food,0,0,29,0,Dec,12,49,31/12/2018,29,201849,2018
Bay,Baidoa,Bay,Qansax Dheere,Drought related,Food,0,0,8,0,Dec,12,49,31/12/2018,8,201849,2018
Bay,Baidoa,Bay,Qansax Dheere,Drought related,Food,0,0,14,0,Dec,12,51,31/12/2018,14,201851,2018
Bay,Baidoa,Bay,Qansax Dheere,Drought related,Livelihood Support,0,0,119,0,Dec,12,52,31/12/2018,119,201852,2018
Bay,Baidoa,Middle Juba,Saakow,Conflict/Insecurity,Shelter,0,0,100,0,Dec,12,50,31/12/2018,100,201850,2018
Bay,Diinsoor,Bay,Baidoa,Conflict/Insecurity,Food,0,0,7,0,Dec,12,49,31/12/2018,7,201849,2018
Galgaduud,Cabudwaaq,Galgaduud,Cabudwaaq,Drought related,Food,0,0,280,0,Dec,12,49,31/12/2018,280,201849,2018
Galgaduud,Cadaado,Galgaduud,Cadaado,Conflict/Insecurity,Water,0,0,2520,0,Dec,12,52,31/12/2018,2520,201852,2018
Galgaduud,Cadaado,Galgaduud,Cadaado,Conflict/Insecurity,Protection,0,0,24,0,Dec,12,52,31/12/2018,24,201852,2018
Galgaduud,Cadaado,Galgaduud,Cadaado,Conflict/Insecurity,Water,0,0,16,0,Dec,12,52,31/12/2018,16,201852,2018
Galgaduud,Cadaado,Galgaduud,Cadaado,Conflict/Insecurity,Protection,0,0,18,0,Dec,12,52,31/12/2018,18,201852,2018
Galgaduud,Cadaado,Galgaduud,Cadaado,Conflict/Insecurity,Food,0,0,12,0,Dec,12,52,31/12/2018,12,201852,2018
Galgaduud,Cadaado,Galgaduud,Cadaado,Conflict/Insecurity,Water,0,0,52,0,Dec,12,52,31/12/2018,52,201852,2018
Galgaduud,Cadaado,Galgaduud,Cadaado,Conflict/Insecurity,Health,0,0,6,0,Dec,12,52,31/12/2018,6,201852,2018
Galgaduud,Cadaado,Galgaduud,Cadaado,Conflict/Insecurity,Protection,0,0,41,0,Dec,12,52,31/12/2018,41,201852,2018
Galgaduud,Cadaado,Galgaduud,Cadaado,Conflict/Insecurity,Livelihood Support,0,0,4,0,Dec,12,52,31/12/2018,4,201852,2018
Galgaduud,Cadaado,Galgaduud,Cadaado,Drought related,Food,0,0,6,0,Dec,12,52,31/12/2018,6,201852,2018
Galgaduud,Dhuusamarreeb,Galgaduud,Dhuusamarreeb,Drought related,Food,0,0,154,0,Dec,12,49,31/12/2018,154,201849,2018
Galgaduud,Dhuusamarreeb,Galgaduud,Dhuusamarreeb,Drought related,Livelihood Support,0,0,105,0,Dec,12,50,31/12/2018,105,201850,2018
Gedo,Doolow,Bakool,Tayeeglow,Drought related,Livelihood Support,0,0,5,0,Dec,12,52,31/12/2018,5,201852,2018
Gedo,Doolow,Bakool,Waajid,Other,Livelihood Support,0,0,4,0,Dec,12,50,31/12/2018,4,201850,2018
Gedo,Doolow,Bakool,Waajid,Other,Livelihood Support,0,0,4,0,Dec,12,52,31/12/2018,4,201852,2018
Gedo,Doolow,Bakool,Xudur,Drought related,Livelihood Support,0,0,5,0,Dec,12,51,31/12/2018,5,201851,2018
Gedo,Doolow,Bakool,Xudur,Other,Livelihood Support,0,0,9,0,Dec,12,50,31/12/2018,9,201850,2018
Gedo,Doolow,Bakool,Xudur,Other,Livelihood Support,0,0,4,0,Dec,12,50,31/12/2018,4,201850,2018
Gedo,Doolow,Bakool,Xudur,Other,Livelihood Support,0,0,9,0,Dec,12,51,31/12/2018,9,201851,2018
Gedo,Doolow,Bay,Diinsoor,Drought related,Livelihood Support,0,0,3,0,Dec,12,51,31/12/2018,3,201851,2018
Gedo,Doolow,Bay,Diinsoor,Other,Livelihood Support,0,0,5,0,Dec,12,50,31/12/2018,5,201850,2018
Gedo,Doolow,Bay,Diinsoor,Other,Livelihood Support,0,0,4,0,Dec,12,52,31/12/2018,4,201852,2018
Gedo,Doolow,Bay,Qansax Dheere,Drought related,Livelihood Support,0,0,12,0,Dec,12,50,31/12/2018,12,201850,2018
Gedo,Doolow,Bay,Qansax Dheere,Drought related,Livelihood Support,0,0,8,0,Dec,12,51,31/12/2018,8,201851,2018
Gedo,Doolow,Bay,Qansax Dheere,Drought related,Livelihood Support,0,0,11,0,Dec,12,52,31/12/2018,11,201852,2018
Gedo,Doolow,Bay,Qansax Dheere,Other,Livelihood Support,0,0,3,0,Dec,12,50,31/12/2018,3,201850,2018
Gedo,Doolow,Bay,Qansax Dheere,Other,Livelihood Support,0,0,3,0,Dec,12,52,31/12/2018,3,201852,2018
Gedo,Doolow,Middle Juba,Saakow,Drought related,Food,0,0,3,0,Dec,12,50,31/12/2018,3,201850,2018
Gedo,Doolow,Middle Juba,Saakow,Drought related,Livelihood Support,0,0,10,0,Dec,12,50,31/12/2018,10,201850,2018
Gedo,Doolow,Middle Juba,Saakow,Drought related,Livelihood Support,0,0,3,0,Dec,12,51,31/12/2018,3,201851,2018
Gedo,Doolow,Middle Juba,Saakow,Other,Other,0,0,4,0,Dec,12,51,31/12/2018,4,201851,2018
Gedo,Doolow,Middle Juba,Saakow,Other,Livelihood Support,0,0,5,0,Dec,12,51,31/12/2018,5,201851,2018
Gedo,Garbahaarey,Gedo,Belet Xaawo,Conflict/Insecurity,Protection,0,0,8,0,Dec,12,49,31/12/2018,8,201849,2018
Gedo,Garbahaarey,Gedo,Belet Xaawo,Conflict/Insecurity,Humanitarian Aid,0,0,6,0,Dec,12,49,31/12/2018,6,201849,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Conflict/Insecurity,Protection,0,0,7,0,Dec,12,49,31/12/2018,7,201849,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Conflict/Insecurity,Humanitarian Aid,0,0,5,0,Dec,12,50,31/12/2018,5,201850,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Conflict/Insecurity,Humanitarian Aid,0,0,6,0,Dec,12,51,31/12/2018,6,201851,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Conflict/Insecurity,Food,0,0,6,0,Dec,12,52,31/12/2018,6,201852,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Conflict/Insecurity,Shelter,0,0,8,0,Dec,12,52,31/12/2018,8,201852,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Drought related,Shelter,0,0,8,0,Dec,12,49,31/12/2018,8,201849,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Drought related,Health,0,0,8,0,Dec,12,50,31/12/2018,8,201850,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Drought related,Food,0,0,10,0,Dec,12,51,31/12/2018,10,201851,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Drought related,Health,0,0,8,0,Dec,12,51,31/12/2018,8,201851,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Drought related,Food,0,0,9,0,Dec,12,52,31/12/2018,9,201852,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Other,Other,0,0,7,0,Dec,12,49,31/12/2018,7,201849,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Other,Humanitarian Aid,0,0,9,0,Dec,12,49,31/12/2018,9,201849,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Other,Health,0,0,7,0,Dec,12,50,31/12/2018,7,201850,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Other,Humanitarian Aid,0,0,8,0,Dec,12,51,31/12/2018,8,201851,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Other,Health,0,0,11,0,Dec,12,51,31/12/2018,11,201851,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Other,Livelihood Support,0,0,6,0,Dec,12,51,31/12/2018,6,201851,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Other,Humanitarian Aid,0,0,7,0,Dec,12,52,31/12/2018,7,201852,2018
Gedo,Garbahaarey,Gedo,Garbahaarey,Other,Food,0,0,7,0,Dec,12,52,31/12/2018,7,201852,2018
Gedo,Luuq,Bakool,Waajid,Drought related,Food,0,0,7,0,Dec,12,49,31/12/2018,7,201849,2018
Gedo,Luuq,Bay,Diinsoor,Drought related,Food,0,0,5,0,Dec,12,49,31/12/2018,5,201849,2018
Gedo,Luuq,Bay,Diinsoor,Drought related,Shelter,0,0,4,0,Dec,12,49,31/12/2018,4,201849,2018
Gedo,Luuq,Bay,Diinsoor,Drought related,Food,0,0,11,0,Dec,12,51,31/12/2018,11,201851,2018
Gedo,Luuq,Gedo,Luuq,Drought related,Food,0,0,8,0,Dec,12,49,31/12/2018,8,201849,2018
Gedo,Luuq,Gedo,Luuq,Drought related,Food,0,0,12,0,Dec,12,52,31/12/2018,12,201852,2018
Gedo,Luuq,Gedo,Luuq,Drought related,Food,0,0,28,0,Dec,12,52,31/12/2018,28,201852,2018
Hiraan,Belet Weyne,Hiraan,Belet Weyne,Conflict/Insecurity,Food,0,0,840,0,Dec,12,51,31/12/2018,840,201851,2018
Hiraan,Belet Weyne,Hiraan,Belet Weyne,Drought related,Food,0,0,5,0,Dec,12,50,31/12/2018,5,201850,2018
Hiraan,Belet Weyne,Hiraan,Belet Weyne,Drought related,Livelihood Support,0,0,6,0,Dec,12,52,31/12/2018,6,201852,2018
Hiraan,Bulo Burto,Hiraan,Bulo Burto,Drought related,Food,0,0,132,0,Dec,12,50,31/12/2018,132,201850,2018
Lower Juba,Afmadow,Lower Juba,Afmadow,Conflict/Insecurity,Food,0,0,6,0,Dec,12,52,31/12/2018,6,201852,2018
Lower Juba,Afmadow,Lower Juba,Afmadow,Drought related,Food,0,0,8,0,Dec,12,49,31/12/2018,8,201849,2018
Lower Juba,Afmadow,Lower Juba,Afmadow,Drought related,Food,0,0,4,0,Dec,12,49,31/12/2018,4,201849,2018
Lower Juba,Afmadow,Lower Juba,Afmadow,Drought related,Food,0,0,5,0,Dec,12,50,31/12/2018,5,201850,2018
Lower Juba,Afmadow,Lower Juba,Afmadow,Drought related,Food,0,0,19,0,Dec,12,51,31/12/2018,19,201851,2018
Lower Juba,Afmadow,Lower Juba,Afmadow,Flood,Food,0,0,11,0,Dec,12,49,31/12/2018,11,201849,2018
Lower Juba,Afmadow,Lower Juba,Afmadow,Other,Food,0,0,13,0,Dec,12,48,31/12/2018,13,201848,2018
Lower Juba,Afmadow,Lower Juba,Afmadow,Other,Food,0,0,2,0,Dec,12,50,31/12/2018,2,201850,2018
Lower Juba,Afmadow,Lower Juba,Afmadow,Other,Other,0,0,4,0,Dec,12,51,31/12/2018,4,201851,2018
Lower Juba,Afmadow,Lower Juba,Jamaame,Conflict/Insecurity,Food,0,0,5,0,Dec,12,52,31/12/2018,5,201852,2018
Lower Juba,Afmadow,Middle Juba,Bu'aale,Conflict/Insecurity,Food,0,0,9,0,Dec,12,49,31/12/2018,9,201849,2018
Lower Juba,Afmadow,Middle Juba,Bu'aale,Conflict/Insecurity,Protection,0,0,6,0,Dec,12,49,31/12/2018,6,201849,2018
Lower Juba,Afmadow,Middle Juba,Bu'aale,Conflict/Insecurity,Livelihood Support,0,0,5,0,Dec,12,50,31/12/2018,5,201850,2018
Lower Juba,Afmadow,Middle Juba,Bu'aale,Conflict/Insecurity,Protection,0,0,5,0,Dec,12,51,31/12/2018,5,201851,2018
Lower Juba,Afmadow,Middle Juba,Bu'aale,Conflict/Insecurity,Food,0,0,7,0,Dec,12,51,31/12/2018,7,201851,2018
Lower Juba,Afmadow,Middle Juba,Bu'aale,Conflict/Insecurity,Livelihood Support,0,0,6,0,Dec,12,51,31/12/2018,6,201851,2018
Lower Juba,Afmadow,Middle Juba,Bu'aale,Conflict/Insecurity,Protection,0,0,11,0,Dec,12,52,31/12/2018,11,201852,2018
Lower Juba,Afmadow,Middle Juba,Jilib,Conflict/Insecurity,Protection,0,0,6,0,Dec,12,49,31/12/2018,6,201849,2018
Lower Juba,Afmadow,Middle Juba,Jilib,Conflict/Insecurity,Protection,0,0,5,0,Dec,12,49,31/12/2018,5,201849,2018
Lower Juba,Afmadow,Middle Juba,Jilib,Conflict/Insecurity,Protection,0,0,6,0,Dec,12,50,31/12/2018,6,201850,2018
Lower Juba,Afmadow,Middle Juba,Jilib,Conflict/Insecurity,Livelihood Support,0,0,6,0,Dec,12,50,31/12/2018,6,201850,2018
Lower Juba,Afmadow,Middle Juba,Jilib,Conflict/Insecurity,Protection,0,0,5,0,Dec,12,51,31/12/2018,5,201851,2018
Lower Juba,Afmadow,Middle Juba,Jilib,Conflict/Insecurity,Food,0,0,5,0,Dec,12,52,31/12/2018,5,201852,2018
Lower Juba,Afmadow,Middle Juba,Jilib,Conflict/Insecurity,Other,0,0,6,0,Dec,12,53,31/12/2018,6,201853,2018
Lower Juba,Afmadow,Middle Juba,Jilib,Conflict/Insecurity,Protection,0,0,5,0,Dec,12,53,31/12/2018,5,201853,2018
Lower Juba,Afmadow,Middle Juba,Jilib,Drought related,Humanitarian Aid,0,0,7,0,Dec,12,51,31/12/2018,7,201851,2018
Lower Juba,Afmadow,Middle Juba,Saakow,Conflict/Insecurity,Protection,0,0,6,0,Dec,12,49,31/12/2018,6,201849,2018
Lower Juba,Afmadow,Middle Juba,Saakow,Conflict/Insecurity,Livelihood Support,0,0,6,0,Dec,12,49,31/12/2018,6,201849,2018
